desc1,desc2,value,date
Fish,Ready meals and other fish products - frozen or not frozen,36,2001
Fish,Ready meals and other fish products - frozen or not frozen,38,2002
Fish,Ready meals and other fish products - frozen or not frozen,43,2003
Fish,Ready meals and other fish products - frozen or not frozen,45,2004
Fish,Ready meals and other fish products - frozen or not frozen,49,2005
Fish,Ready meals and other fish products - frozen or not frozen,50,2006
Fish,Ready meals and other fish products - frozen or not frozen,50,2007
Fish,Ready meals and other fish products - frozen or not frozen,51,2008
Fish,Ready meals and other fish products - frozen or not frozen,50,2009
Fish,Ready meals and other fish products - frozen or not frozen,51,2010
Fish,Ready meals and other fish products - frozen or not frozen,54,2011
Fish,Ready meals and other fish products - frozen or not frozen,52,2012
Fish,Ready meals and other fish products - frozen or not frozen,54,2013
Fish,Ready meals and other fish products - frozen or not frozen,49,2014
Fish,Takeaway fish meals and fish products,2,1974
Fish,Takeaway fish meals and fish products,2,1975
Fish,Takeaway fish meals and fish products,2,1976
Fish,Takeaway fish meals and fish products,2,1977
Fish,Takeaway fish meals and fish products,2,1978
Fish,Takeaway fish meals and fish products,2,1979
Fish,Takeaway fish meals and fish products,2,1980
Fish,Takeaway fish meals and fish products,2,1981
Fish,Takeaway fish meals and fish products,2,1982
Fish,Takeaway fish meals and fish products,2,1983
Fish,Takeaway fish meals and fish products,2,1984
Fish,Takeaway fish meals and fish products,2,1985
Fish,Takeaway fish meals and fish products,2,1986
Fish,Takeaway fish meals and fish products,3,1987
Fish,Takeaway fish meals and fish products,3,1988
Fish,Takeaway fish meals and fish products,3,1989
Fish,Takeaway fish meals and fish products,3,1990
Fish,Takeaway fish meals and fish products,3,1991
Fish,Takeaway fish meals and fish products,3,1992
Fish,Takeaway fish meals and fish products,4,1993
Fish,Takeaway fish meals and fish products,4,1994
Fish,Takeaway fish meals and fish products,11,1995
Fish,Takeaway fish meals and fish products,15,1996
Fish,Takeaway fish meals and fish products,14,1997
Fish,Takeaway fish meals and fish products,15,1998
Fish,Takeaway fish meals and fish products,14,1999
Fish,Takeaway fish meals and fish products,14,2000
Fish,Takeaway fish meals and fish products,3,2001
Fish,Takeaway fish meals and fish products,3,2002
Fish,Takeaway fish meals and fish products,2,2003
Fish,Takeaway fish meals and fish products,2,2004
Fish,Takeaway fish meals and fish products,3,2005
Fish,Takeaway fish meals and fish products,3,2006
Fish,Takeaway fish meals and fish products,2,2007
Fish,Takeaway fish meals and fish products,2,2008
Fish,Takeaway fish meals and fish products,2,2009
Fish,Takeaway fish meals and fish products,2,2010
Fish,Takeaway fish meals and fish products,3,2011
Fish,Takeaway fish meals and fish products,3,2012
Fish,Takeaway fish meals and fish products,2,2013
Fish,Takeaway fish meals and fish products,3,2014
